faultNumber,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,0.21109,3679.7,4487.9,9.1286,27.016,42.232,2695.5,75.098,120.4,0.33301,80.222,50.208,2623.1,23.788,49.634,3095.6,22.169,66.103,239.38,338.45,94.711,77.111,32.197,8.8271,25.934,6.8208,19.355,1.6549,32.8,14.006,23.543,1.1547,19.364,2.2385,4.8512,2.36,0.014748,0.84502,0.086114,53.846,44.612,63.366,53.492,20.927,60.568,21.35,40.058,38.713,45.688,49.355,40.176,20.004
0,0.21244,3684.4,4475.3,9.3603,26.713,42.07,2694.3,74.35,120.43,0.33597,80.249,50.304,2622.8,24.917,50.711,3094.5,23.202,66.083,236.65,338.88,94.565,77.2,32.197,8.8271,25.934,6.8208,19.355,1.6549,32.8,14.006,23.543,1.1547,19.364,2.2385,4.8512,2.36,0.014748,0.84502,0.086114,53.846,44.612,63.286,53.643,20.794,61.539,21.393,39.696,38.995,48.18,49.582,41.802,17.552
0,0.23784,3668.3,4469.5,9.4035,26.91,42.392,2694.5,75.7,120.39,0.35785,80.37,51.65,2622.2,24.333,50.43,3094.5,22.653,66.078,237.85,338.28,94.703,77.421,32.138,8.8548,26.48,6.9327,18.942,1.664,32.712,13.854,23.861,1.34,18.956,2.2703,4.8341,2.3736,0.023298,0.82859,0.092654,53.843,43.565,63.363,53.166,23.402,60.79,21.22,42.97,42.955,47.528,49.789,40.713,18.834
0,0.2359,3703.3,4419.8,9.3138,27.263,42.21,2695.0,75.495,120.44,0.35813,80.463,52.035,2623.0,24.236,49.806,3095.3,22.997,66.132,240.4,338.31,94.577,77.474,32.138,8.8548,26.48,6.9327,18.942,1.664,32.712,13.854,23.861,1.34,18.956,2.2703,4.8341,2.3736,0.023298,0.82859,0.092654,53.843,43.565,62.761,53.761,23.593,58.41,21.591,42.936,44.089,46.086,49.685,41.976,18.0
0,0.24696,3641.6,4516.5,9.2215,26.773,42.514,2694.6,75.047,120.39,0.34193,80.497,51.977,2623.1,27.0,47.867,3094.8,21.738,66.191,237.38,338.59,94.67,77.24,32.324,8.9523,26.486,6.7608,18.805,1.6825,32.755,13.682,24.024,1.2342,18.835,2.2909,4.8492,2.2626,0.023298,0.82859,0.092654,53.843,43.565,62.846,53.556,23.669,61.586,21.337,40.991,43.917,41.598,50.077,40.792,20.998
0,0.24231,3671.6,4501.4,9.1955,26.582,42.676,2694.2,75.801,120.41,0.34378,80.313,49.294,2622.1,24.02,51.313,3094.3,22.792,66.216,238.86,338.2,94.691,77.216,32.324,8.9523,26.486,6.7608,18.805,1.6825,32.755,13.682,24.024,1.2342,18.835,2.2909,4.8492,2.2626,0.023298,0.82859,0.092654,53.843,43.565,62.329,53.738,24.127,63.43,21.055,40.765,36.023,49.573,50.065,41.216,18.505
0,0.22341,3702.8,4535.8,9.3945,26.738,42.406,2694.4,75.633,120.42,0.32442,80.316,49.1,2622.6,25.662,50.012,3095.9,23.254,66.204,238.72,338.05,94.68,77.09,31.732,8.7873,26.35,6.98,18.771,1.6353,32.253,14.009,24.041,1.355,18.965,2.2661,4.7945,2.3676,0.023298,0.82859,0.092654,53.843,43.565,63.334,53.644,22.364,60.359,21.302,38.465,35.452,46.563,50.201,40.778,17.425
0,0.22602,3660.2,4534.7,9.3787,26.722,42.883,2695.0,74.497,120.41,0.32409,80.372,49.341,2622.6,24.031,50.009,3097.0,22.527,66.189,239.76,338.01,94.6,77.402,31.732,8.7873,26.35,6.98,18.771,1.6353,32.253,14.009,24.041,1.355,18.965,2.2661,4.7945,2.3676,0.010401,0.84112,0.10515,55.022,44.01,64.067,53.658,22.107,60.216,20.938,38.505,36.161,46.555,49.813,41.518,19.123
0,0.2834,3584.4,4532.1,9.4246,26.95,42.492,2693.9,75.037,120.38,0.36004,80.187,48.631,2621.1,24.7,50.299,3096.8,22.425,66.172,238.02,337.77,94.653,77.266,32.088,8.9145,26.79,6.9822,19.23,1.6558,32.79,13.89,23.638,1.2609,18.56,2.2718,4.9113,2.3968,0.010401,0.84112,0.10515,55.022,44.01,63.459,53.771,28.053,61.139,20.765,42.9,34.071,47.227,49.911,41.174,19.393
0,0.28496,3639.4,4523.6,9.3611,26.857,42.163,2697.7,75.013,120.4,0.36092,80.381,49.921,2627.4,22.308,49.362,3098.6,22.687,66.119,239.62,338.43,94.654,77.589,32.088,8.9145,26.79,6.9822,19.23,1.6558,32.79,13.89,23.638,1.2609,18.56,2.2718,4.9113,2.3968,0.010401,0.84112,0.10515,55.022,44.01,62.514,53.872,27.899,64.051,21.616,42.792,37.866,45.058,49.712,40.805,18.747
0,0.25498,3638.2,4461.0,9.2852,26.849,42.667,2700.6,74.238,120.39,0.34369,80.522,50.856,2629.0,24.936,50.775,3100.0,24.248,66.135,239.02,339.05,94.686,77.737,31.895,9.0341,25.891,6.8621,19.271,1.6836,32.769,13.887,23.905,1.2281,18.78,2.2436,4.8963,2.3332,0.010401,0.84112,0.10515,55.022,44.01,62.421,53.458,24.644,60.779,21.783,41.894,40.62,48.329,49.708,41.04,15.013
0,0.25297,3621.0,4481.9,9.3098,27.332,42.36,2701.7,74.984,120.41,0.34793,80.666,49.201,2629.8,25.212,50.809,3102.4,23.601,66.232,239.93,338.78,94.677,77.87,31.895,9.0341,25.891,6.8621,19.271,1.6836,32.769,13.887,23.905,1.2281,18.78,2.2436,4.8963,2.3332,0.010401,0.84112,0.10515,55.022,44.01,62.716,53.207,24.841,63.163,21.724,41.376,35.75,48.407,49.565,41.033,16.507
0,0.27241,3662.3,4437.2,9.3955,26.615,42.505,2703.3,74.649,120.39,0.3459,80.626,49.897,2630.8,25.184,50.631,3103.5,22.939,66.273,236.65,339.08,94.571,77.223,31.856,8.6913,26.446,6.6975,18.69,1.6476,32.48,13.876,23.901,1.2805,19.049,2.2878,4.8034,2.3623,0.013805,0.82287,0.11601,53.356,44.019,63.021,53.562,27.012,60.793,21.435,41.646,37.797,47.993,50.11,40.785,18.11
0,0.27659,3678.8,4462.7,9.3549,27.058,42.831,2699.7,74.689,120.37,0.3478,80.211,49.975,2627.1,27.687,51.177,3100.6,22.663,66.249,239.12,338.9,94.704,77.065,31.856,8.6913,26.446,6.6975,18.69,1.6476,32.48,13.876,23.901,1.2805,19.049,2.2878,4.8034,2.3623,0.013805,0.82287,0.11601,53.356,44.019,62.738,53.257,26.602,61.611,21.402,41.414,38.025,49.258,49.969,40.432,18.796
0,0.27899,3711.2,4481.7,9.4583,26.859,42.676,2698.2,73.859,120.44,0.34507,79.976,49.463,2626.3,25.158,50.717,3100.2,21.998,66.133,241.64,339.56,94.471,76.849,31.967,8.6628,26.632,6.8672,18.948,1.6375,32.612,13.879,24.178,1.3366,19.012,2.2679,4.9271,2.3294,0.013805,0.82287,0.11601,53.356,44.019,63.72,54.42,27.742,61.731,21.235,41.526,36.52,48.194,49.829,42.042,20.41
0,0.28106,3711.2,4496.4,9.2742,26.947,42.479,2700.8,74.808,120.39,0.34833,80.146,51.997,2629.2,25.804,50.169,3101.7,22.475,66.071,240.64,340.16,94.545,77.312,31.967,8.6628,26.632,6.8672,18.948,1.6375,32.612,13.879,24.178,1.3366,19.012,2.2679,4.9271,2.3294,0.013805,0.82287,0.11601,53.356,44.019,63.72,54.244,27.539,60.386,21.72,41.128,43.978,46.925,50.005,40.546,19.26
0,0.274,3665.8,4511.8,9.4842,27.182,42.403,2701.3,74.643,120.42,0.34807,80.221,50.697,2629.9,25.203,51.09,3100.5,22.995,66.074,239.38,339.75,94.394,77.522,31.946,8.9371,26.681,6.9225,18.993,1.6481,33.231,14.004,23.909,1.3574,18.578,2.2894,4.8606,2.3038,0.013805,0.82287,0.11601,53.356,44.019,63.107,53.42,26.689,60.919,21.831,41.332,40.152,49.057,50.202,42.462,18.006
0,0.27271,3667.7,4565.3,9.2703,27.261,42.754,2701.8,75.124,120.38,0.34566,80.265,49.177,2630.0,26.179,50.758,3102.3,22.94,66.102,240.15,339.85,94.635,77.491,31.946,8.9371,26.681,6.9225,18.993,1.6481,33.231,14.004,23.909,1.3574,18.578,2.2894,4.8606,2.3038,0.032041,0.83708,0.08498,54.356,44.479,63.075,52.779,26.816,63.15,21.676,41.627,35.679,48.288,49.744,40.375,18.128
0,0.27805,3646.8,4499.1,9.398,26.763,42.145,2705.4,75.352,120.42,0.36327,80.509,50.895,2633.9,24.455,49.11,3103.1,22.223,66.138,238.66,340.2,94.35,77.42,31.82,8.9979,26.476,6.9666,18.607,1.6453,33.047,13.716,23.854,1.2755,18.744,2.2717,4.7988,2.2694,0.032041,0.83708,0.08498,54.356,44.479,62.937,53.428,27.154,61.635,21.865,42.987,40.733,44.474,49.749,41.44,19.815
0,0.27523,3656.7,4478.8,9.3484,27.059,42.611,2703.0,75.447,120.39,0.36148,80.236,51.297,2630.8,25.026,49.433,3102.2,21.614,66.138,239.21,340.37,94.687,77.359,31.82,8.9979,26.476,6.9666,18.607,1.6453,33.047,13.716,23.854,1.2755,18.744,2.2717,4.7988,2.2694,0.032041,0.83708,0.08498,54.356,44.479,62.766,53.671,27.432,62.115,21.704,43.206,41.918,45.223,49.575,40.687,21.263
0,0.28992,3643.9,4523.6,9.3555,27.087,42.228,2704.5,74.55,120.41,0.33051,80.19,50.74,2632.6,25.576,49.205,3102.7,22.672,66.12,236.68,341.07,94.54,77.214,31.834,8.7884,26.207,6.849,18.848,1.6916,32.627,13.885,23.918,1.1897,18.988,2.2896,4.8521,2.3214,0.032041,0.83708,0.08498,54.356,44.479,62.542,54.077,29.018,60.891,22.125,39.341,40.278,44.694,49.677,41.675,18.774
0,0.29244,3636.8,4545.9,9.2863,27.096,42.417,2706.9,75.185,120.41,0.32929,80.224,48.666,2635.4,23.424,49.069,3104.2,22.724,66.091,238.45,340.84,94.655,77.449,31.834,8.7884,26.207,6.849,18.848,1.6916,32.627,13.885,23.918,1.1897,18.988,2.2896,4.8521,2.3214,0.032041,0.83708,0.08498,54.356,44.479,62.662,53.81,28.771,60.986,22.113,39.49,34.175,44.379,49.397,40.487,18.625
0,0.29545,3667.3,4478.4,9.4178,26.905,42.342,2705.9,75.41,120.4,0.34884,80.098,48.664,2634.5,26.224,50.614,3105.5,23.473,66.06,239.13,341.4,94.559,77.273,32.155,8.9625,26.659,6.7733,18.982,1.6631,32.726,13.814,23.926,1.2078,18.969,2.2267,4.7978,2.3208,0.017196,0.83606,0.085524,53.325,43.732,63.145,54.034,28.941,61.636,21.885,41.59,34.168,47.954,49.57,41.211,16.863
0,0.29507,3665.1,4473.0,9.242,26.804,42.226,2706.3,74.5,120.39,0.34826,79.974,50.065,2634.7,26.293,51.092,3103.3,23.951,66.019,237.27,342.09,94.558,77.236,32.155,8.9625,26.659,6.7733,18.982,1.6631,32.726,13.814,23.926,1.2078,18.969,2.2267,4.7978,2.3208,0.017196,0.83606,0.085524,53.325,43.732,63.184,54.1,28.978,63.836,22.223,41.66,38.291,49.061,49.771,40.938,15.743
0,0.26602,3692.7,4499.8,9.4914,26.55,42.322,2707.5,74.628,120.42,0.34422,80.145,49.901,2636.6,24.811,49.635,3104.9,21.525,66.002,238.84,341.97,94.453,77.5,31.966,8.7581,26.626,6.7573,18.671,1.6458,32.954,13.877,23.78,1.3174,18.78,2.2795,4.8882,2.2528,0.017196,0.83606,0.085524,53.325,43.732,63.438,53.426,26.134,61.242,22.046,40.285,37.808,45.689,49.667,41.564,21.472
0,0.26713,3695.4,4487.4,9.3392,27.245,42.379,2707.2,74.264,120.4,0.34344,80.166,49.941,2636.3,25.972,51.069,3103.3,23.567,66.015,239.23,342.42,94.366,77.627,31.966,8.7581,26.626,6.7573,18.671,1.6458,32.954,13.877,23.78,1.3174,18.78,2.2795,4.8882,2.2528,0.017196,0.83606,0.085524,53.325,43.732,63.392,53.575,26.025,60.901,22.42,40.38,37.927,49.009,49.665,41.395,16.613
0,0.28498,3686.6,4513.8,9.3376,26.987,42.461,2705.5,76.199,120.4,0.35152,79.998,50.711,2634.2,26.138,51.19,3104.1,23.012,66.029,240.86,341.66,94.565,77.131,32.155,8.9588,26.391,6.8778,18.611,1.6641,32.812,13.755,24.072,1.3053,18.604,2.2467,4.8543,2.3065,0.017196,0.83606,0.085524,53.325,43.732,63.794,54.014,28.127,63.015,21.887,41.133,40.192,49.288,49.553,41.78,17.969
0,0.28477,3714.7,4500.3,9.3429,27.032,42.599,2705.3,75.1,120.36,0.35193,79.997,50.841,2634.1,25.346,51.298,3103.1,22.969,66.03,241.03,342.18,94.338,77.191,32.155,8.9588,26.391,6.8778,18.611,1.6641,32.812,13.755,24.072,1.3053,18.604,2.2467,4.8543,2.3065,0.0089271,0.83971,0.10877,53.691,43.826,63.31,54.175,28.147,62.021,22.419,41.084,40.575,49.537,49.548,41.282,18.071
0,0.26683,3654.8,4533.0,9.2662,27.528,42.377,2708.7,74.643,120.41,0.33503,80.308,49.112,2637.6,25.02,48.396,3104.5,22.522,66.033,239.57,342.37,94.425,77.773,32.54,8.8408,25.85,6.7156,18.851,1.6802,33.338,13.858,24.179,1.5016,18.941,2.2476,4.8421,2.211,0.0089271,0.83971,0.10877,53.691,43.826,63.345,53.954,26.563,60.499,22.76,39.86,35.486,42.822,49.7,41.611,19.075
0,0.26828,3639.5,4523.3,9.4149,26.876,41.94,2707.5,75.182,120.38,0.3332,80.276,50.472,2637.7,25.323,50.925,3103.9,21.039,66.109,238.88,342.11,94.407,77.001,32.54,8.8408,25.85,6.7156,18.851,1.6802,33.338,13.858,24.179,1.5016,18.941,2.2476,4.8421,2.211,0.0089271,0.83971,0.10877,53.691,43.826,63.61,54.07,26.421,60.111,22.435,40.084,39.49,48.676,49.78,41.377,22.63
0,0.23139,3718.3,4480.3,9.4198,26.468,42.332,2705.4,74.614,120.42,0.34757,79.999,49.936,2635.0,23.341,49.904,3101.3,23.388,66.078,236.89,342.73,94.373,77.161,32.26,8.9711,26.346,6.8775,18.654,1.688,32.69,13.68,24.096,1.2764,18.333,2.227,4.8787,2.2814,0.0089271,0.83971,0.10877,53.691,43.826,63.757,54.004,22.401,61.153,22.432,41.057,37.912,46.313,49.978,41.457,17.059
0,0.22868,3692.2,4502.0,9.3464,26.618,42.461,2703.2,75.524,120.39,0.34496,79.901,49.139,2632.5,23.788,49.972,3099.7,24.463,66.048,237.21,342.76,94.527,77.046,32.26,8.9711,26.346,6.8775,18.654,1.688,32.69,13.68,24.096,1.2764,18.333,2.227,4.8787,2.2814,0.0089271,0.83971,0.10877,53.691,43.826,64.206,53.745,22.667,61.583,22.406,41.374,35.566,46.469,49.973,41.527,14.528
0,0.2529,3677.6,4510.8,9.3453,26.72,42.853,2702.5,74.835,120.4,0.32973,79.902,51.712,2631.5,24.07,50.366,3098.3,23.378,65.984,240.89,342.48,94.402,77.235,32.509,8.8791,26.413,6.9943,18.582,1.7026,33.649,13.864,24.192,1.2661,18.646,2.2512,4.8563,2.3049,-0.0020905,0.83536,0.096904,53.751,43.681,63.117,54.127,25.181,62.597,22.238,38.389,43.137,47.381,49.769,42.251,17.099
0,0.25353,3643.4,4540.7,9.3795,26.992,42.175,2703.1,75.491,120.38,0.32826,79.869,52.294,2631.5,26.512,50.314,3099.0,22.842,66.003,239.6,342.74,94.652,77.04,32.509,8.8791,26.413,6.9943,18.582,1.7026,33.649,13.864,24.192,1.2661,18.646,2.2512,4.8563,2.3049,-0.0020905,0.83536,0.096904,53.751,43.681,63.704,53.769,25.119,63.409,22.314,38.569,44.851,47.26,49.951,41.657,18.402
0,0.22877,3624.5,4543.5,9.4182,27.271,42.202,2703.2,74.282,120.41,0.34569,80.012,51.031,2632.0,26.328,49.693,3099.2,23.153,65.994,236.12,342.42,94.534,77.483,32.088,8.9834,26.497,6.9191,19.108,1.6667,32.934,13.629,24.461,1.4766,18.025,2.2869,4.7558,2.3086,-0.0020905,0.83536,0.096904,53.751,43.681,62.956,53.938,22.412,60.943,22.689,41.296,41.135,45.823,50.329,41.473,17.63
0,0.22831,3650.6,4526.4,9.4723,26.941,42.168,2704.4,74.55,120.39,0.34521,80.186,51.391,2633.9,24.808,50.401,3100.9,23.306,66.042,241.27,342.33,94.706,77.613,32.088,8.9834,26.497,6.9191,19.108,1.6667,32.934,13.629,24.461,1.4766,18.025,2.2869,4.7558,2.3086,-0.0020905,0.83536,0.096904,53.751,43.681,62.506,54.143,22.457,62.673,22.317,41.354,42.195,47.463,49.934,40.786,17.244
0,0.26798,3660.6,4498.0,9.3739,26.893,41.896,2707.4,75.022,120.4,0.32354,80.277,49.248,2636.3,23.616,49.578,3102.0,23.37,66.122,239.29,342.5,94.592,77.388,32.178,8.9636,26.291,6.8063,18.785,1.627,33.344,13.8,24.202,1.1662,18.412,2.271,4.7454,2.2028,-0.0020905,0.83536,0.096904,53.751,43.681,62.923,53.18,26.346,61.86,22.696,37.603,35.886,45.557,50.168,41.082,17.09
0,0.26835,3678.5,4466.6,9.4375,26.946,42.506,2707.0,75.321,120.41,0.32618,80.213,50.385,2637.0,25.306,48.135,3102.4,22.268,66.149,241.4,342.56,94.431,77.451,32.178,8.9636,26.291,6.8063,18.785,1.627,33.344,13.8,24.202,1.1662,18.412,2.271,4.7454,2.2028,0.0051095,0.82828,0.078827,53.849,43.76,62.615,53.557,26.309,62.289,22.761,37.28,39.232,42.217,49.932,40.932,19.699
0,0.26001,3666.1,4494.2,9.383,26.941,42.39,2704.4,74.63,120.4,0.3387,79.915,49.572,2632.7,24.582,50.74,3100.8,21.22,66.143,238.92,342.42,94.695,77.096,32.491,8.7763,26.707,6.8848,18.72,1.6916,32.911,13.739,23.357,1.2952,18.347,2.2753,4.9358,2.3082,0.0051095,0.82828,0.078827,53.849,43.76,63.836,53.99,25.525,63.1,22.258,40.157,36.841,48.246,50.168,41.21,22.225
0,0.25928,3672.5,4504.9,9.2483,27.529,42.244,2702.8,74.86,120.4,0.33901,79.809,48.998,2631.3,25.888,49.776,3100.1,22.268,66.072,239.76,342.29,94.448,76.984,32.491,8.7763,26.707,6.8848,18.72,1.6916,32.911,13.739,23.357,1.2952,18.347,2.2753,4.9358,2.3082,0.0051095,0.82828,0.078827,53.849,43.76,63.727,53.862,25.597,60.981,22.534,40.12,35.152,46.015,50.112,41.605,19.766
0,0.22397,3680.1,4524.2,9.3883,27.163,42.15,2705.8,75.35,120.41,0.3338,80.079,49.768,2635.0,26.067,49.203,3101.1,23.697,66.03,240.78,342.46,94.635,77.709,32.325,8.8274,26.211,6.9299,19.171,1.6354,33.149,13.718,23.8,1.4286,18.562,2.2383,4.8535,2.3043,0.0051095,0.82828,0.078827,53.849,43.76,62.941,53.793,22.822,59.997,22.863,39.042,37.416,44.69,50.041,41.585,16.317
0,0.22774,3679.2,4486.8,9.2405,26.98,42.281,2705.9,74.155,120.38,0.33424,80.218,48.885,2635.6,23.863,49.553,3101.7,22.397,66.081,241.5,342.52,94.458,77.345,32.325,8.8274,26.211,6.9299,19.171,1.6354,33.149,13.718,23.8,1.4286,18.562,2.2383,4.8535,2.3043,0.0051095,0.82828,0.078827,53.849,43.76,62.957,54.242,22.451,63.239,22.522,38.988,34.82,45.499,49.99,40.784,19.409
0,0.24004,3663.9,4443.4,9.3314,26.767,42.699,2704.2,74.244,120.41,0.32819,80.03,48.768,2633.3,26.201,51.314,3100.0,23.119,66.115,240.34,342.82,94.606,76.961,32.832,8.828,26.072,7.0601,18.78,1.6295,33.483,13.894,24.307,1.285,18.526,2.2461,4.7538,2.2091,0.015261,0.82658,0.097472,53.877,43.71,62.801,53.627,23.95,61.098,22.614,39.039,34.474,49.575,49.919,41.052,17.73
0,0.24228,3640.5,4452.3,9.4454,26.877,42.743,2704.7,73.932,120.38,0.3287,79.988,49.174,2632.7,25.404,48.735,3099.6,23.794,66.104,238.4,342.8,94.544,77.255,32.832,8.828,26.072,7.0601,18.78,1.6295,33.483,13.894,24.307,1.285,18.526,2.2461,4.7538,2.2091,0.015261,0.82658,0.097472,53.877,43.71,63.203,53.52,23.73,59.804,22.307,38.976,35.67,43.607,50.029,40.338,16.117
0,0.18745,3615.4,4483.8,9.3275,27.038,42.062,2704.8,75.618,120.4,0.34752,80.202,49.771,2634.2,24.011,51.166,3099.4,23.182,66.087,240.36,342.36,94.768,77.841,32.535,8.9854,26.351,6.9735,18.487,1.6211,33.463,13.789,23.555,1.1716,18.703,2.2611,4.8877,2.3381,0.015261,0.82658,0.097472,53.877,43.71,62.387,54.069,18.662,62.416,22.882,41.363,37.425,49.233,49.786,41.315,17.516
0,0.18899,3613.8,4487.3,9.319,26.851,42.242,2704.2,74.992,120.37,0.34686,80.134,51.318,2634.1,24.245,51.446,3099.8,23.275,66.123,237.15,342.72,94.664,77.046,32.535,8.9854,26.351,6.9735,18.487,1.6211,33.463,13.789,23.555,1.1716,18.703,2.2611,4.8877,2.3381,0.015261,0.82658,0.097472,53.877,43.71,62.413,54.027,18.511,65.323,22.569,41.443,41.979,49.88,50.004,39.633,17.346
0,0.21382,3601.8,4486.0,9.3234,26.636,42.162,2705.4,75.553,120.41,0.33534,80.054,50.361,2632.9,26.198,50.599,3101.5,22.883,66.083,240.85,342.14,94.828,77.279,32.115,8.8317,26.317,6.87,18.909,1.6055,33.035,13.949,23.678,1.1225,18.526,2.2627,4.8458,2.3373,0.015261,0.82658,0.097472,53.877,43.71,63.254,54.785,20.718,61.866,21.898,40.071,39.162,47.92,49.61,41.065,18.262
0,0.21382,3627.3,4555.8,9.4408,26.941,42.152,2706.7,75.799,120.4,0.33478,80.159,48.575,2635.4,26.568,50.801,3102.9,24.095,66.097,240.32,342.48,94.625,77.424,32.115,8.8317,26.317,6.87,18.909,1.6055,33.035,13.949,23.678,1.1225,18.526,2.2627,4.8458,2.3373,-0.0019456,0.82538,0.11593,53.832,44.367,62.815,53.949,20.717,63.513,22.301,40.138,33.908,48.389,49.533,41.374,15.364
0,0.24948,3657.5,4469.1,9.5342,27.135,42.43,2707.4,74.232,120.4,0.35685,80.122,51.059,2636.4,24.238,48.274,3103.1,22.743,66.089,238.56,342.24,94.758,77.149,32.382,8.9219,26.259,6.7589,18.718,1.7219,33.26,13.879,24.315,1.1947,18.313,2.2532,4.8839,2.2892,-0.0019456,0.82538,0.11593,53.832,44.367,63.166,53.965,24.921,60.518,22.69,41.793,41.217,42.541,49.598,41.362,18.596
0,0.25024,3666.9,4506.4,9.5242,27.39,42.537,2707.2,74.75,120.39,0.35505,80.01,49.552,2635.8,25.772,49.731,3103.2,23.197,66.06,237.99,342.12,94.599,77.357,32.382,8.9219,26.259,6.7589,18.718,1.7219,33.26,13.879,24.315,1.1947,18.313,2.2532,4.8839,2.2892,-0.0019456,0.82538,0.11593,53.832,44.367,63.003,53.518,24.847,60.118,22.805,42.013,36.781,45.91,49.561,40.553,17.507
0,0.22294,3660.1,4544.7,9.4396,26.905,42.08,2708.1,73.833,120.41,0.34839,80.073,50.347,2637.1,25.537,50.916,3104.5,22.754,66.027,237.77,342.54,94.536,77.359,31.728,8.8883,26.597,6.933,18.754,1.6789,33.405,13.779,23.979,1.1265,18.668,2.2884,4.8512,2.352,-0.0019456,0.82538,0.11593,53.832,44.367,64.158,53.524,22.334,59.625,22.355,41.076,39.12,48.653,49.491,42.054,18.556
0,0.22121,3726.2,4505.0,9.2675,27.002,42.225,2707.1,75.642,120.42,0.34619,80.093,48.88,2636.3,23.56,48.173,3104.6,22.371,66.019,237.13,341.98,94.471,77.581,31.728,8.8883,26.597,6.933,18.754,1.6789,33.405,13.779,23.979,1.1265,18.668,2.2884,4.8512,2.352,-0.0019456,0.82538,0.11593,53.832,44.367,63.022,53.999,22.505,62.112,22.584,41.345,34.804,42.306,49.463,41.41,19.444
0,0.2899,3656.7,4521.2,9.3976,26.675,42.28,2707.5,74.289,120.41,0.33443,80.041,49.972,2636.9,23.906,49.802,3104.6,22.194,66.001,236.47,342.01,94.481,77.434,32.236,9.0266,26.549,7.0145,18.816,1.6272,33.161,13.838,24.223,1.2037,18.339,2.289,4.8592,2.3127,0.014863,0.80697,0.093566,53.665,43.48,62.724,53.722,28.453,62.117,22.3,40.129,38.019,46.076,49.383,41.572,19.878
0,0.28781,3644.7,4544.0,9.4384,26.556,42.406,2710.2,75.364,120.41,0.33965,80.044,50.399,2640.0,25.75,51.982,3105.4,22.717,65.992,235.9,342.7,94.619,77.23,32.236,9.0266,26.549,7.0145,18.816,1.6272,33.161,13.838,24.223,1.2037,18.339,2.289,4.8592,2.3127,0.014863,0.80697,0.093566,53.665,43.48,62.931,53.449,28.659,60.464,22.444,39.492,39.274,51.121,49.327,40.997,18.649
0,0.24403,3650.4,4541.5,9.4044,26.47,42.431,2711.1,74.616,120.38,0.34204,80.173,50.675,2640.4,26.404,51.288,3106.1,22.49,66.013,236.64,342.98,94.638,77.298,32.259,8.9091,26.727,6.91,18.789,1.6656,33.045,13.69,23.752,1.4342,18.142,2.2533,4.8634,2.3078,0.014863,0.80697,0.093566,53.665,43.48,62.031,53.326,23.724,62.02,22.612,40.75,40.086,49.516,49.152,41.243,19.17
0,0.2425,3614.8,4498.5,9.4916,26.984,42.616,2712.2,74.722,120.37,0.34346,80.175,49.113,2641.0,24.329,48.244,3105.9,23.133,66.0,236.68,343.18,94.61,77.417,32.259,8.9091,26.727,6.91,18.789,1.6656,33.045,13.69,23.752,1.4342,18.142,2.2533,4.8634,2.3078,0.014863,0.80697,0.093566,53.665,43.48,62.643,53.841,23.874,60.851,23.157,40.576,35.491,42.469,49.038,40.705,17.624
0,0.24126,3652.7,4437.5,9.5513,26.864,42.39,2712.1,74.832,120.41,0.32945,80.04,49.17,2641.6,25.532,50.908,3107.7,22.427,66.004,234.98,343.19,94.657,77.369,31.962,8.9775,26.904,6.7006,18.56,1.6505,33.121,13.699,24.818,1.2631,18.092,2.2608,4.8446,2.3178,0.014863,0.80697,0.093566,53.665,43.48,62.832,54.633,23.437,61.019,22.773,38.236,35.659,48.637,49.081,41.523,19.304
0,0.23821,3655.2,4517.5,9.4487,27.013,42.001,2713.2,75.343,120.38,0.32632,79.985,50.287,2642.3,28.221,51.456,3107.8,22.866,65.958,233.96,343.1,94.532,77.199,31.962,8.9775,26.904,6.7006,18.56,1.6505,33.121,13.699,24.818,1.2631,18.092,2.2608,4.8446,2.3178,0.009011,0.80851,0.090077,53.431,43.423,62.789,53.675,23.736,61.437,22.923,38.617,38.945,49.903,48.56,40.755,18.28
0,0.26774,3725.1,4570.0,9.3353,26.474,42.222,2713.7,74.498,120.45,0.32263,79.986,52.467,2642.9,24.62,47.242,3110.3,22.541,65.871,234.3,342.97,94.574,77.428,32.432,8.9108,26.516,6.8359,18.35,1.6451,32.957,13.849,24.247,1.2009,18.304,2.2953,4.9166,2.3244,0.009011,0.80851,0.090077,53.431,43.423,63.496,53.627,26.646,62.394,22.599,39.129,45.36,40.151,48.208,42.327,19.035
